genus_name,type_species,parental_family,lpsn_no,nom_type,status,address
Luedemannella,Luedemannella helvata,Micromonosporaceae,517602,786537,correct name,https://lpsn.dsmz.de/genus/luedemannella
Catenulispora,Catenulispora acidiphila,Catenulisporaceae,515323,785288,correct name,https://lpsn.dsmz.de/genus/catenulispora
Dichelobacter,Dichelobacter nodosus,Cardiobacteriaceae,515525,775764,correct name,https://lpsn.dsmz.de/genus/dichelobacter
Kangsaoukella,Kangsaoukella pontilimi,Roseobacteraceae,14057,14071,correct name,https://lpsn.dsmz.de/genus/kangsaoukella
Spongiibacter,Spongiibacter marinus,Spongiibacteraceae,517767,787232,correct name,https://lpsn.dsmz.de/genus/spongiibacter
Quinella,Quinella ovalis,Veillonellaceae,517323,784754,correct name,https://lpsn.dsmz.de/genus/quinella
Litoribrevibacter,Litoribrevibacter albus,Oceanospirillaceae,518696,792660,correct name,https://lpsn.dsmz.de/genus/litoribrevibacter
Limnoglobus,Limnoglobus roseus,Gemmataceae,4954,5791,correct name,https://lpsn.dsmz.de/genus/limnoglobus
Shigella,Shigella dysenteriae,Enterobacteriaceae,516593,780914,correct name,https://lpsn.dsmz.de/genus/shigella
Tundrisphaera,Tundrisphaera lichenicola,Isosphaeraceae,519253,795869,correct name,https://lpsn.dsmz.de/genus/tundrisphaera
Brockia,Brockia lithotrophica,Thermoanaerobacteraceae,518305,790497,correct name,https://lpsn.dsmz.de/genus/brockia
Shackletoniella,Shackletoniella antarctica,Oculatellaceae,11392,18704,correct name,https://lpsn.dsmz.de/genus/shackletoniella
Sneathia,Sneathia sanguinegens,Leptotrichiaceae,517348,784912,correct name,https://lpsn.dsmz.de/genus/sneathia
Lacipirellula,Lacipirellula parvula,Lacipirellulaceae,548,3393,correct name,https://lpsn.dsmz.de/genus/lacipirellula
Thiofilum,Thiofilum flexile,Leucotrichaceae,520388,798540,correct name,https://lpsn.dsmz.de/genus/thiofilum
Thermodesulfovibrio,Thermodesulfovibrio yellowstonii,Thermodesulfovibrionaceae,517137,782592,correct name,https://lpsn.dsmz.de/genus/thermodesulfovibrio
Salinispira,Salinispira pacifica,Spirochaetaceae,518665,792513,correct name,https://lpsn.dsmz.de/genus/salinispira
Phyllobacterium,Phyllobacterium myrsinacearum,Phyllobacteriaceae,516326,779548,correct name,https://lpsn.dsmz.de/genus/phyllobacterium
Pradoshia,Pradoshia eiseniae,Bacillaceae,521807,800785,correct name,https://lpsn.dsmz.de/genus/pradoshia
Vanhoeffenia,Vanhoeffenia antarctica,Entophysalidaceae,17881,18628,correct name,https://lpsn.dsmz.de/genus/vanhoeffenia
Alysiella,Alysiella filiformis,Neisseriaceae,515096,773141,correct name,https://lpsn.dsmz.de/genus/alysiella
Halodesulfovibrio,Halodesulfovibrio aestuarii,Desulfovibrionaceae,519117,795043,correct name,https://lpsn.dsmz.de/genus/halodesulfovibrio
Solihabitans,Solihabitans fulvus,Pseudonocardiaceae,26534,26471,correct name,https://lpsn.dsmz.de/genus/solihabitans
Kaistia,Kaistia adipata,Kaistiaceae,515875,777078,correct name,https://lpsn.dsmz.de/genus/kaistia
Croceifilum,Croceifilum oryzae,Thermoactinomycetaceae,518823,793462,correct name,https://lpsn.dsmz.de/genus/croceifilum
Hahyoungchilella,Hahyoungchilella caricis,Paracoccaceae,11036,11056,correct name,https://lpsn.dsmz.de/genus/hahyoungchilella
Gloeomargarita,Gloeomargarita lithophora,Gloeomargaritaceae,521861,6550,correct name,https://lpsn.dsmz.de/genus/gloeomargarita
Pelagivirga,Pelagivirga sediminicola,Roseobacteraceae,520423,797934,correct name,https://lpsn.dsmz.de/genus/pelagivirga
Atopobium,Atopobium minutum,Atopobiaceae,515198,773538,correct name,https://lpsn.dsmz.de/genus/atopobium
Rhabdothermus,Rhabdothermus arcticus,Thermaceae,518128,789448,correct name,https://lpsn.dsmz.de/genus/rhabdothermus
Halalkalicoccus,Halalkalicoccus tibetensis,Halobacteriaceae,517241,783948,correct name,https://lpsn.dsmz.de/genus/halalkalicoccus
Kofleria,Kofleria flava,Kofleriaceae,515897,777202,correct name,https://lpsn.dsmz.de/genus/kofleria
Haematospirillum,Haematospirillum jordaniae,Rhodospirillaceae,518877,793779,correct name,https://lpsn.dsmz.de/genus/haematospirillum
Chioneia,Chioneia frigida,Sphingomonadaceae,26528,26733,correct name,https://lpsn.dsmz.de/genus/chioneia
Lacinutrix,Lacinutrix copepodicola,Flavobacteriaceae,517263,784061,correct name,https://lpsn.dsmz.de/genus/lacinutrix
Maritimimonas,Maritimimonas rapanae,Flavobacteriaceae,517917,788193,correct name,https://lpsn.dsmz.de/genus/maritimimonas
Methylobrevis,Methylobrevis pamukkalensis,Pleomorphomonadaceae,518703,792706,correct name,https://lpsn.dsmz.de/genus/methylobrevis
Criibacterium,Criibacterium bergeronii,Peptostreptococcaceae,18875,18877,correct name,https://lpsn.dsmz.de/genus/criibacterium
Fournierella,Fournierella massiliensis,Oscillospiraceae,519171,795292,correct name,https://lpsn.dsmz.de/genus/fournierella
Rhodococcus,Rhodococcus rhodochrous,Nocardiaceae,516476,780469,correct name,https://lpsn.dsmz.de/genus/rhodococcus
Salsuginimonas,Salsuginimonas clara,Pseudoalteromonadaceae,519309,796253,correct name,https://lpsn.dsmz.de/genus/salsuginimonas
Coleofasciculus,Coleofasciculus chthonoplastes,Coleofasciculaceae,6463,6968,correct name,https://lpsn.dsmz.de/genus/coleofasciculus
Alkalicaulis,Alkalicaulis satelles,Maricaulaceae,14303,17218,correct name,https://lpsn.dsmz.de/genus/alkalicaulis
Kurthia,Kurthia zopfii,Caryophanaceae,515903,777222,correct name,https://lpsn.dsmz.de/genus/kurthia
Limnohabitans,Limnohabitans curvus,Comamonadaceae,517983,788584,correct name,https://lpsn.dsmz.de/genus/limnohabitans
Puzihella,Puzihella rosea,Microbacteriaceae,519202,795473,correct name,https://lpsn.dsmz.de/genus/puzihella
Carideicomes,Carideicomes alvinocaridis,Roseobacteraceae,4897,5400,correct name,https://lpsn.dsmz.de/genus/carideicomes
Cronbergia,Cronbergia siamensis,Nostocaceae,6254,6675,correct name,https://lpsn.dsmz.de/genus/cronbergia
Catenisphaera,Catenisphaera adipataccumulans,Erysipelotrichaceae,518685,792606,correct name,https://lpsn.dsmz.de/genus/catenisphaera
Baia,Baia soyae,Thermoactinomycetaceae,518795,793288,correct name,https://lpsn.dsmz.de/genus/baia
Lactobacillus,Lactobacillus delbrueckii,Lactobacillaceae,517058,777291,correct name,https://lpsn.dsmz.de/genus/lactobacillus
Thiosulfatimonas,Thiosulfatimonas sediminis,Piscirickettsiaceae,14250,28099,correct name,https://lpsn.dsmz.de/genus/thiosulfatimonas
Fervidicola,Fervidicola ferrireducens,Thermosediminibacteraceae,517860,787840,correct name,https://lpsn.dsmz.de/genus/fervidicola
Pseudalgibacter,Pseudalgibacter alginicilyticus,Flavobacteriaceae,33132,34801,correct name,https://lpsn.dsmz.de/genus/pseudalgibacter
Egibacter,Egibacter rhizosphaerae,Egibacteraceae,518861,793725,correct name,https://lpsn.dsmz.de/genus/egibacter
Bizionia,Bizionia paragorgiae,Flavobacteriaceae,517186,783513,correct name,https://lpsn.dsmz.de/genus/bizionia
Flexibacter,Flexibacter flexilis,Flexibacteraceae,515643,776292,correct name,https://lpsn.dsmz.de/genus/flexibacter
Paenactinomyces,Paenactinomyces guangxiensis,Thermoactinomycetaceae,521868,801395,correct name,https://lpsn.dsmz.de/genus/paenactinomyces
Saccharophagus,Saccharophagus degradans,Cellvibrionaceae,516529,780681,correct name,https://lpsn.dsmz.de/genus/saccharophagus
Roholtiella,Roholtiella edaphica,Nostocaceae,6323,8003,correct name,https://lpsn.dsmz.de/genus/roholtiella
Siphonobacter,Siphonobacter aquaeclarae,Spirosomataceae,517933,788295,correct name,https://lpsn.dsmz.de/genus/siphonobacter
Allocatelliglobosispora,Allocatelliglobosispora scoriae,Micromonosporaceae,518058,789022,correct name,https://lpsn.dsmz.de/genus/allocatelliglobosispora
Tichowtungia,Tichowtungia aerotolerans,Tichowtungiaceae,13715,13781,correct name,https://lpsn.dsmz.de/genus/tichowtungia
Botryobacter,Botryobacter ruber,Hymenobacteraceae,521617,800122,correct name,https://lpsn.dsmz.de/genus/botryobacter
Amantichitinum,Amantichitinum ursilacus,Neisseriaceae,518293,790407,correct name,https://lpsn.dsmz.de/genus/amantichitinum
Polaribacter,Polaribacter filamentus,Flavobacteriaceae,516366,779716,correct name,https://lpsn.dsmz.de/genus/polaribacter
Aestuariivirga,Aestuariivirga litoralis,Aestuariivirgaceae,521505,799876,correct name,https://lpsn.dsmz.de/genus/aestuariivirga
Mastigocladus,Mastigocladus laminosus,Hapalosiphonaceae,6501,8076,correct name,https://lpsn.dsmz.de/genus/mastigocladus
Lentzea,Lentzea albidocapillata,Pseudonocardiaceae,515942,777490,correct name,https://lpsn.dsmz.de/genus/lentzea
Nakamurella,Nakamurella multipartita,Nakamurellaceae,516149,778575,correct name,https://lpsn.dsmz.de/genus/nakamurella
Tubiella,Tubiella elenkinii,Romeriaceae,6437,8056,correct name,https://lpsn.dsmz.de/genus/tubiella
Fundidesulfovibrio,Fundidesulfovibrio putealis,Desulfovibrionaceae,17397,17442,correct name,https://lpsn.dsmz.de/genus/fundidesulfovibrio
Desulfospira,Desulfospira joergensenii,Desulfobacteraceae,515510,775611,correct name,https://lpsn.dsmz.de/genus/desulfospira
Cyanocohniella,Cyanocohniella calida,Nostocaceae,6357,6606,correct name,https://lpsn.dsmz.de/genus/cyanocohniella
Maedleria,Maedleria saprolithica,Synechococcaceae,39514,39609,correct name,https://lpsn.dsmz.de/genus/maedleria
Motilimonas,Motilimonas eburnea,[Alteromonadales; not assigned to family],519136,795101,correct name,https://lpsn.dsmz.de/genus/motilimonas
Methylothermus,Methylothermus subterraneus,Methylothermaceae,517284,789549,correct name,https://lpsn.dsmz.de/genus/methylothermus
Nonomuraea,Nonomuraea pusilla,Streptosporangiaceae,516185,778898,correct name,https://lpsn.dsmz.de/genus/nonomuraea
Abyssalbus,Abyssalbus ytuae,Flavobacteriaceae,597,29444,correct name,https://lpsn.dsmz.de/genus/abyssalbus
Cylindrospermum,Cylindrospermum stagnale,Nostocaceae,6399,6719,correct name,https://lpsn.dsmz.de/genus/cylindrospermum
Faucicola,Faucicola mancuniensis,Moraxellaceae,518656,792433,correct name,https://lpsn.dsmz.de/genus/faucicola
Blautia,Blautia coccoides,Lachnospiraceae,517686,787479,correct name,https://lpsn.dsmz.de/genus/blautia
Marinifilum,Marinifilum fragile,Marinifilaceae,517894,788072,correct name,https://lpsn.dsmz.de/genus/marinifilum
Flavihumibacter,Flavihumibacter petaseus,Chitinophagaceae,517998,788639,correct name,https://lpsn.dsmz.de/genus/flavihumibacter
Methanolinea,Methanolinea tarda,Methanoregulaceae,516050,787138,correct name,https://lpsn.dsmz.de/genus/methanolinea
Desulfonema,Desulfonema limicola,Desulfobacteraceae,517021,775598,correct name,https://lpsn.dsmz.de/genus/desulfonema
Staphylococcus,Staphylococcus aureus,Staphylococcaceae,516664,781168,correct name,https://lpsn.dsmz.de/genus/staphylococcus
Alkalimarinus,Alkalimarinus sediminis,Alteromonadaceae,518793,793280,correct name,https://lpsn.dsmz.de/genus/alkalimarinus
Bhargavaea,Bhargavaea cecembensis,Caryophanaceae,517903,788117,correct name,https://lpsn.dsmz.de/genus/bhargavaea
Solentia,Solentia stratosa,Hyellaceae,6430,8140,correct name,https://lpsn.dsmz.de/genus/solentia
Pontiella,Pontiella desulfatans,Pontiellaceae,8158,8218,correct name,https://lpsn.dsmz.de/genus/pontiella
Halothece,Halothece californica,Aphanothecaceae,6387,7997,correct name,https://lpsn.dsmz.de/genus/halothece
Tamlana,Tamlana crocina,Flavobacteriaceae,517535,786155,correct name,https://lpsn.dsmz.de/genus/tamlana
Malonomonas,Malonomonas rubra,Desulfuromonadaceae,515999,777653,correct name,https://lpsn.dsmz.de/genus/malonomonas
Melioribacter,Melioribacter roseus,Melioribacteraceae,518411,791048,correct name,https://lpsn.dsmz.de/genus/melioribacter
Fibrisoma,Fibrisoma limi,Spirosomataceae,518096,789284,correct name,https://lpsn.dsmz.de/genus/fibrisoma
Methanotorris,Methanotorris igneus,Methanocaldococcaceae,516056,777959,correct name,https://lpsn.dsmz.de/genus/methanotorris
Brucepastera,Brucepastera parasyntrophica,Treponemataceae,36152,36248,correct name,https://lpsn.dsmz.de/genus/brucepastera
Sphingosinithalassobacter,Sphingosinithalassobacter portus,Sphingomonadaceae,4886,5335,correct name,https://lpsn.dsmz.de/genus/sphingosinithalassobacter
Subtercola,Subtercola boreus,Microbacteriaceae,516698,782281,correct name,https://lpsn.dsmz.de/genus/subtercola
Desulfolithobacter,Desulfolithobacter dissulfuricans,Desulfobulbaceae,37230,37311,correct name,https://lpsn.dsmz.de/genus/desulfolithobacter
Pilgeria,Pilgeria brasiliensis,Merismopediaceae,17211,18702,correct name,https://lpsn.dsmz.de/genus/pilgeria
Thermoanaerosceptrum,Thermoanaerosceptrum fracticalcis,Peptococcaceae,539,3328,misspelling,https://lpsn.dsmz.de/genus/thermoanaerosceptrum
Abyssicoccus,Abyssicoccus albus,Staphylococcaceae,518960,794216,correct name,https://lpsn.dsmz.de/genus/abyssicoccus
Zhaonella,Zhaonella formicivorans,Zhaonellaceae,7454,7567,correct name,https://lpsn.dsmz.de/genus/zhaonella
Clavibacter,Clavibacter michiganensis,Microbacteriaceae,515381,783651,correct name,https://lpsn.dsmz.de/genus/clavibacter
Thiohalomonas,Thiohalomonas denitrificans,Ectothiorhodospiraceae,516825,782745,correct name,https://lpsn.dsmz.de/genus/thiohalomonas
Aestuariimonas,Aestuariimonas insulae,Flavobacteriaceae,519333,796399,correct name,https://lpsn.dsmz.de/genus/aestuariimonas
Mucispirillum,Mucispirillum schaedleri,Deferribacteraceae,517289,784298,correct name,https://lpsn.dsmz.de/genus/mucispirillum
Clastidium,Clastidium setigerum,Chamaesiphonaceae,6443,2549,correct name,https://lpsn.dsmz.de/genus/clastidium
Pseudophaeobacter,Pseudophaeobacter arcticus,Roseobacteraceae,518627,792268,correct name,https://lpsn.dsmz.de/genus/pseudophaeobacter
Pikeienuella,Pikeienuella piscinae,Paracoccaceae,28787,28855,correct name,https://lpsn.dsmz.de/genus/pikeienuella
Spiribacter,Spiribacter salinus,Ectothiorhodospiraceae,518604,792096,correct name,https://lpsn.dsmz.de/genus/spiribacter
Kibdelosporangium,Kibdelosporangium aridum,Pseudonocardiaceae,515882,784047,correct name,https://lpsn.dsmz.de/genus/kibdelosporangium
Acrocarpospora,Acrocarpospora pleiomorpha,Streptosporangiaceae,515024,772648,correct name,https://lpsn.dsmz.de/genus/acrocarpospora
Buchnera,Buchnera aphidicola,Erwiniaceae,517190,783569,correct name,https://lpsn.dsmz.de/genus/buchnera
Arsenicicoccus,Arsenicicoccus bolidensis,Dermatophilaceae,515174,773381,correct name,https://lpsn.dsmz.de/genus/arsenicicoccus
Sphinctosiphon,Sphinctosiphon polymorphus,Microcystaceae,17898,18107,correct name,https://lpsn.dsmz.de/genus/sphinctosiphon
Pararcticibacter,Pararcticibacter amylolyticus,Sphingobacteriaceae,560,3431,correct name,https://lpsn.dsmz.de/genus/pararcticibacter
Vescimonas,Vescimonas coprocola,Oscillospiraceae,23062,23077,correct name,https://lpsn.dsmz.de/genus/vescimonas
Rosistilla,Rosistilla oblonga,Pirellulaceae,18905,18992,correct name,https://lpsn.dsmz.de/genus/rosistilla
Pediococcus,Pediococcus damnosus,Lactobacillaceae,516274,779208,correct name,https://lpsn.dsmz.de/genus/pediococcus
Algicola,Algicola bacteriolytica,Pseudoalteromonadaceae,515072,773036,correct name,https://lpsn.dsmz.de/genus/algicola
Planctomyces,Planctomyces bekefii,Planctomycetaceae,516345,784640,correct name,https://lpsn.dsmz.de/genus/planctomyces
Cloacibacterium,Cloacibacterium normanense,Weeksellaceae,515390,774806,correct name,https://lpsn.dsmz.de/genus/cloacibacterium
Kribbella,Kribbella flavida,Kribbellaceae,515900,777207,correct name,https://lpsn.dsmz.de/genus/kribbella
Amaricoccus,Amaricoccus kaplicensis,Paracoccaceae,515098,783358,correct name,https://lpsn.dsmz.de/genus/amaricoccus
Bremerella,Bremerella cremea,Pirellulaceae,18900,19001,correct name,https://lpsn.dsmz.de/genus/bremerella
Holzapfeliella,Holzapfeliella floricola,Lactobacillaceae,36024,36028,correct name,https://lpsn.dsmz.de/genus/holzapfeliella
Methanothermobacter,Methanothermobacter thermautotrophicus,Methanobacteriaceae,516055,777945,correct name,https://lpsn.dsmz.de/genus/methanothermobacter
Dubosiella,Dubosiella newyorkensis,Erysipelotrichaceae,519175,795298,correct name,https://lpsn.dsmz.de/genus/dubosiella
Fluviicoccus,Fluviicoccus keumensis,Moraxellaceae,518876,793776,correct name,https://lpsn.dsmz.de/genus/fluviicoccus
Sellimonas,Sellimonas intestinalis,Lachnospiraceae,518886,793827,correct name,https://lpsn.dsmz.de/genus/sellimonas
Piscirickettsia,Piscirickettsia salmonis,Piscirickettsiaceae,517314,784638,correct name,https://lpsn.dsmz.de/genus/piscirickettsia
Homoeoptyche,Homoeoptyche repens,Stigonemataceae,6514,8115,correct name,https://lpsn.dsmz.de/genus/homoeoptyche
Geoalkalibacter,Geoalkalibacter ferrihydriticus,Desulfuromonadaceae,517471,785689,correct name,https://lpsn.dsmz.de/genus/geoalkalibacter
Virgosporangium,Virgosporangium ochraceum,Micromonosporaceae,517385,785182,misspelling,https://lpsn.dsmz.de/genus/virgosporangium
Anagnostidinema,Anagnostidinema pseudacutissimum,Wilmottiaceae,6301,6628,correct name,https://lpsn.dsmz.de/genus/anagnostidinema
Agaribacter,Agaribacter marinus,Alteromonadaceae,518583,791952,correct name,https://lpsn.dsmz.de/genus/agaribacter
Onkonema,Onkonema compactum,Hydrococcaceae,6227,8081,correct name,https://lpsn.dsmz.de/genus/onkonema
Caminibacter,Caminibacter hydrogeniphilus,Nautiliaceae,516986,774367,correct name,https://lpsn.dsmz.de/genus/caminibacter
Endonema,Endonema moniliforme,Hydrococcaceae,17832,18609,correct name,https://lpsn.dsmz.de/genus/endonema
Rhodoblastus,Rhodoblastus acidophilus,Roseiarcaceae,516474,780434,correct name,https://lpsn.dsmz.de/genus/rhodoblastus
Actinophytocola,Actinophytocola oryzae,Pseudonocardiaceae,517977,788522,correct name,https://lpsn.dsmz.de/genus/actinophytocola
Oceanirhabdus,Oceanirhabdus sediminicola,Clostridiaceae,518442,791248,correct name,https://lpsn.dsmz.de/genus/oceanirhabdus
Stibiobacter,Stibiobacter senarmontii,Mycobacteriaceae,516678,781273,correct name,https://lpsn.dsmz.de/genus/stibiobacter
Coprobacillus,Coprobacillus cateniformis,Coprobacillaceae,515416,775119,correct name,https://lpsn.dsmz.de/genus/coprobacillus
Chroostipes,Chroostipes linearis,Chroococcaceae,17830,19059,correct name,https://lpsn.dsmz.de/genus/chroostipes
Salininema,Salininema proteolyticum,Glycomycetaceae,518807,793353,correct name,https://lpsn.dsmz.de/genus/salininema
Paradesulfitobacterium,Paradesulfitobacterium ferrireducens,Desulfitobacteriaceae,22632,22644,correct name,https://lpsn.dsmz.de/genus/paradesulfitobacterium
Lacihabitans,Lacihabitans soyangensis,Spirosomataceae,518606,792114,correct name,https://lpsn.dsmz.de/genus/lacihabitans
Peptoniphilus,Peptoniphilus asaccharolyticus,Peptoniphilaceae,516287,779373,correct name,https://lpsn.dsmz.de/genus/peptoniphilus
Amedibacterium,Amedibacterium intestinale,Erysipelotrichaceae,8286,8291,correct name,https://lpsn.dsmz.de/genus/amedibacterium
Wandonia,Wandonia haliotis,Crocinitomicaceae,517956,788426,correct name,https://lpsn.dsmz.de/genus/wandonia
Thiorhodovibrio,Thiorhodovibrio winogradskyi,Chromatiaceae,516835,782771,correct name,https://lpsn.dsmz.de/genus/thiorhodovibrio
Centipeda,Centipeda periodontii,Selenomonadaceae,515335,774585,correct name,https://lpsn.dsmz.de/genus/centipeda
Thalassoglobus,Thalassoglobus neptunius,Planctomycetaceae,13873,14102,correct name,https://lpsn.dsmz.de/genus/thalassoglobus
Aridibaculum,Aridibaculum aurantiacum,Chitinophagaceae,37678,37680,correct name,https://lpsn.dsmz.de/genus/aridibaculum
Methylocystis,Methylocystis parva,Methylocystaceae,516064,12054,correct name,https://lpsn.dsmz.de/genus/methylocystis
Desulfotalea,Desulfotalea psychrophila,Desulfobulbaceae,517026,775619,correct name,https://lpsn.dsmz.de/genus/desulfotalea
Cyanocatena,Cyanocatena planctonica,Synechococcaceae,6241,6673,correct name,https://lpsn.dsmz.de/genus/cyanocatena
Neotabrizicola,Neotabrizicola shimadae,Paracoccaceae,28782,28790,correct name,https://lpsn.dsmz.de/genus/neotabrizicola
Pulveribacter,Pulveribacter suum,Comamonadaceae,521866,801264,correct name,https://lpsn.dsmz.de/genus/pulveribacter
Mycoavidus,Mycoavidus cysteinexigens,Burkholderiaceae,518942,794143,correct name,https://lpsn.dsmz.de/genus/mycoavidus
